ID;nacimiento;ingresos;hijos;antiguedad;ultima_compra;queja;monto;num_desc;num_web;num_cat;num_local;num_vis;respuesta
10814;1947;175803;0;24;6;0;206400;1;6;5;13;4;0
9710;1969;145215;1;24;80;0;118800;2;11;3;7;8;0
9292;1952;204488;0;27;74;0;207300;1;4;11;7;2;0
10250;1947;70973;0;26;49;0;4200;1;1;0;2;7;0
7881;1946;167088;0;15;21;0;154950;1;6;4;13;2;0
5847;1969;174753;1;19;95;0;132300;3;7;3;10;5;0
737;1949;200900;0;22;56;0;334650;2;4;4;5;2;0
3571;1961;158355;1;27;48;0;165150;3;8;3;5;6;0
7807;1974;112473;1;28;26;0;55350;5;5;1;5;6;1
3878;1980;79648;1;10;3;0;7200;1;1;0;3;7;0
5092;1949;128923;1;23;39;0;70050;4;7;1;7;8;1
2154;1971;75930;2;25;33;0;6600;3;2;0;3;7;0
5394;1979;40035;2;22;42;0;5700;4;1;1;4;3;0
3798;1968;102800;2;14;80;0;12150;3;2;1;3;6;0
3524;1971;99408;1;17;9;0;25050;2;5;1;2;9;0
5247;1955;96813;2;8;52;0;6750;2;1;0;4;4;0
5883;1972;194953;1;19;78;0;99600;3;7;4;7;5;0
2118;1964;157263;1;16;68;0;93300;3;7;2;8;4;0
8812;1979;33833;1;22;45;0;7200;2;2;0;3;7;0
6616;1975;148703;1;14;47;0;69150;2;3;3;8;2;0
2797;1977;180293;1;17;34;0;160950;1;9;7;9;5;0
4328;1986;54888;1;16;81;0;8250;2;2;1;3;6;0
9167;1956;167828;1;22;72;0;146400;3;9;2;12;6;0
10560;1980;92005;1;7;23;0;3000;1;1;0;3;5;0
2631;1982;179633;0;20;29;0;172350;1;2;8;6;1;0
8312;1961;70623;0;7;80;0;6450;1;2;0;3;6;0
5534;1975;119520;1;15;30;0;33600;2;3;2;3;7;0
5093;1974;63773;1;28;15;0;15150;3;3;0;3;9;0
7592;1946;127530;0;21;86;0;31350;1;4;1;4;6;0
8895;1985;176490;0;27;68;0;145200;1;3;5;12;2;0
8584;1952;213578;0;19;54;0;174750;1;2;7;7;0;0
2694;1967;106660;1;10;44;0;3600;1;1;0;3;6;0
8910;1955;106465;2;26;7;0;37800;5;4;1;6;8;1
7433;1985;74400;1;28;87;0;24750;4;3;1;4;8;0
164;1977;72433;0;27;59;0;40350;2;5;1;5;8;0
10477;1973;98588;1;17;16;0;15300;1;3;1;2;7;0
2681;1984;163425;0;17;1;0;69150;1;2;3;13;1;0
5150;1979;50485;1;25;64;0;7050;2;2;0;3;6;0
5283;1976;106183;2;11;72;0;21600;3;2;1;4;5;0
9645;1968;161475;0;27;98;0;200700;1;9;4;10;6;0
10678;1959;178080;1;13;91;0;137550;2;11;2;10;7;0
7261;1971;86500;2;24;8;0;47700;5;5;2;5;8;0
9648;1967;117260;2;26;20;0;37950;4;5;1;4;8;0
2870;1973;122735;1;28;6;0;75300;5;6;3;6;6;1
8008;1983;90188;1;13;54;0;17850;1;2;0;4;6;0
1513;1979;152098;2;29;72;0;187500;11;2;2;12;8;1
6173;1979;193245;1;14;46;0;145350;1;6;6;11;3;0
1419;1950;85065;2;17;11;0;11400;3;2;1;3;5;0
9150;1963;122295;2;9;21;0;9300;2;1;0;4;4;0
7960;1962;205305;0;17;89;0;207300;1;3;9;13;1;0
1250;1976;94243;1;11;82;0;12600;1;2;1;3;6;0
9905;1952;85185;2;18;69;0;38250;5;3;3;3;6;0
10691;1960;71300;2;19;55;0;6450;1;1;1;2;6;1
7002;1955;156338;1;15;13;0;59700;1;3;2;8;3;0
2952;1977;90683;1;9;80;0;11400;2;3;0;3;6;0
8439;1964;158510;2;7;97;0;135300;2;6;3;4;4;0
762;1981;189435;1;8;27;0;123450;1;7;5;8;4;0
2831;1976;196040;1;6;99;0;176850;2;7;7;10;3;0
6977;1974;189255;1;27;87;0;288150;1;10;5;13;6;0
6289;1951;148463;2;20;85;0;27750;2;3;1;4;5;0
4168;1966;92675;2;22;30;0;64950;9;5;1;8;7;0
8397;1951;111723;2;12;82;0;5100;2;1;1;2;7;0
9284;1958;134943;1;19;21;0;136050;5;5;5;12;5;1
6237;1966;27860;2;13;92;0;62400;0;12;1;1;0;0
3130;1964;46753;2;19;95;0;6600;4;2;0;4;5;0
1619;1956;225923;0;8;2;0;238200;1;4;6;6;1;0
1990;1974;157898;0;26;74;0;269550;1;3;5;8;3;0
5513;1966;94395;2;27;49;0;6000;2;1;0;3;8;0
269;1963;116893;1;26;71;0;171450;6;4;4;7;9;1
8093;1969;199335;0;6;72;0;137100;1;4;3;6;1;0
10513;1992;158018;0;24;68;0;225300;1;2;3;6;7;0
10177;1954;180178;1;23;4;0;200700;3;5;4;8;2;0
2549;1983;54600;1;18;80;0;4050;1;1;0;3;9;0
5782;1982;146455;1;15;15;0;114450;2;9;2;9;5;0
10057;1951;180705;0;18;70;0;199650;1;5;7;9;7;0
10307;1956;125968;2;16;91;0;78750;3;6;2;8;5;0
8566;1961;81458;2;7;10;0;1350;1;1;0;2;7;0
2415;1962;156420;1;9;99;0;142950;3;5;3;5;4;0
5684;1971;111588;2;15;25;0;10200;2;2;0;3;7;0
8334;1971;83290;2;15;34;0;19650;3;2;1;4;6;0
9166;1968;159918;1;17;57;0;132300;3;4;4;12;2;0
1440;1978;131283;0;28;84;0;172350;2;9;5;9;7;0
78;1969;63233;1;16;51;0;5550;1;1;1;2;8;0
5441;1965;135278;1;16;97;0;58200;2;5;2;6;5;0
5302;1986;195985;0;23;13;0;214200;1;4;6;5;2;0
4687;1958;201848;0;20;92;0;244950;1;3;11;9;1;0
1087;1975;56673;1;20;30;0;25950;3;4;1;2;9;0
6859;1987;73090;1;15;30;0;14850;2;4;0;3;9;0
9860;1959;112278;1;22;11;0;32250;3;4;1;4;7;0
7129;1962;136733;1;23;72;0;139350;8;6;4;13;6;1
5866;1974;120465;1;10;39;0;32850;3;4;1;4;7;0
10521;1977;137023;2;16;0;0;26100;4;2;1;5;4;1
7393;1978;103950;2;25;15;0;13800;3;2;1;3;5;0
7849;1970;200840;0;16;12;0;157800;1;2;9;13;1;0
332;1957;119358;1;22;56;0;41250;3;4;1;6;6;0
9847;1955;157430;1;29;39;0;88050;2;7;4;3;6;0
531;1954;143333;1;28;55;0;249300;11;8;5;9;6;1
9576;1982;80783;1;23;60;0;23850;3;4;0;4;9;0
6906;1953;212383;0;19;73;0;153600;1;3;10;4;2;0
7419;1968;67678;1;8;90;0;5250;2;2;0;3;6;0
3170;1957;170370;0;16;86;0;156300;1;4;4;6;2;0
8527;1965;164338;2;13;37;0;59250;5;6;2;6;7;1
7872;1975;217090;0;28;7;0;83550;1;6;10;6;5;0
9931;1963;20058;2;6;29;0;1350;12;0;0;0;13;0
10595;1990;75233;0;18;19;0;10350;1;2;0;3;7;0
4609;1966;144263;1;12;14;0;72900;3;8;1;6;6;0
5010;1988;62520;1;11;72;0;5100;2;1;0;3;8;0
4427;1995;208143;0;28;56;1;204750;1;5;10;12;6;0
11148;1975;55700;1;20;85;0;1950;1;1;0;2;8;0
1168;1978;180398;0;26;62;0;210150;1;4;6;10;2;0
9595;1961;160650;0;24;1;0;236100;1;4;5;4;3;0
10163;1984;206833;0;16;28;0;198450;1;8;4;7;4;0
2886;1971;185725;1;17;70;0;182550;4;10;8;10;6;1
6710;1951;145543;3;26;84;0;15450;1;2;0;4;6;0
5316;1976;52560;0;18;89;0;12600;1;2;0;4;7;0
9029;1972;175290;0;23;73;0;230400;1;2;8;12;1;0
521;1985;135015;1;28;42;0;87150;2;8;1;7;7;0
1459;1966;172658;1;26;16;0;139200;1;5;3;5;3;0
10241;1975;28620;0;13;16;0;2100;1;1;0;2;6;0
1630;1979;154563;1;17;56;0;63600;1;4;2;8;4;0
3254;1971;177215;1;15;65;0;144000;1;5;4;4;2;0
9064;1982;172773;0;26;10;0;233250;1;6;6;7;4;0
3678;1973;150520;2;27;13;0;98400;11;8;3;7;7;1
4227;1968;82223;2;16;78;0;8250;3;2;1;3;5;0
9467;1984;86845;1;8;51;0;3000;1;1;0;3;6;0
8486;1971;76345;1;27;27;0;55050;4;9;0;4;10;0
2186;1977;205815;0;10;30;0;338550;1;5;10;6;2;0
3286;1967;66605;1;10;71;0;6300;2;2;0;3;6;0
8602;1964;174830;1;19;97;0;157350;2;7;6;11;4;0
3722;1972;111258;2;9;83;0;7200;2;2;0;3;6;0
6715;1948;150500;1;24;3;0;102750;6;6;2;11;6;1
4796;1952;124095;1;9;71;0;5850;1;1;0;3;2;0
9612;1987;59575;0;11;3;0;6450;1;1;0;3;7;0
3766;1959;82628;0;29;15;0;125250;3;9;1;8;9;0
1399;1958;182263;0;11;52;0;227250;1;3;7;9;1;0
1570;1951;174255;1;23;8;0;155850;2;7;7;10;4;0
3426;1975;175750;1;18;89;0;239400;3;5;5;13;8;0
3074;1984;176608;0;27;66;0;274200;1;5;8;4;6;0
8341;1969;75990;1;8;22;0;5100;2;1;1;2;7;0
5180;1968;126540;1;9;56;0;22350;2;4;0;4;7;0
6461;1969;156930;1;20;74;0;141900;1;5;6;11;2;0
7679;1985;75745;0;8;48;0;4200;1;1;1;3;3;0
10702;1984;131033;1;26;67;0;67500;2;7;1;7;7;0
7505;1957;110388;2;12;24;0;6900;1;1;1;2;4;0
5113;1971;217448;0;14;67;0;255300;1;5;5;5;2;0
10858;1975;191330;2;16;38;0;123000;4;9;5;7;5;1
2961;1982;105203;1;22;86;0;57300;2;6;3;4;6;0
2747;1988;168865;0;28;90;0;318900;1;4;10;5;3;0
3010;1989;221050;0;8;87;0;310350;1;4;7;8;1;0
5790;1985;77895;1;23;62;0;10800;2;2;0;3;8;0
6892;1968;154178;1;7;23;0;109800;8;10;4;6;8;1
1743;1974;174298;0;7;99;0;120150;1;2;3;5;1;0
3578;1949;122900;1;15;29;0;35400;2;3;1;6;6;0
8462;1978;62205;1;28;52;0;12000;1;1;1;2;6;0
5558;1954;227333;0;9;90;0;252750;1;4;6;4;1;0
4619;1945;284335;0;7;9;0;41550;0;12;0;0;1;0
8780;1950;148230;1;19;71;0;76050;2;3;5;8;3;0
10789;1964;114398;2;23;13;0;10200;2;2;0;3;7;0
10779;1983;55370;0;9;16;0;7350;1;1;0;3;7;0
5896;1987;183488;0;10;94;0;59550;1;4;4;6;2;0
2337;1971;74548;1;14;77;0;5850;3;3;0;3;6;0
10951;1968;114220;1;11;20;0;45900;2;3;1;8;4;0
544;1954;157050;0;20;51;0;146400;1;3;4;6;1;0
17;1971;151228;1;16;81;0;154200;4;6;11;7;5;1
10680;1986;83088;1;11;71;0;10500;1;3;0;3;7;0
3265;1959;89253;0;22;36;0;6900;1;1;0;3;6;0
5623;1980;78838;1;15;95;0;7650;1;1;1;2;7;0
5832;1960;231390;0;9;32;0;189450;0;3;5;13;0;0
5544;1970;168460;1;26;32;0;223500;2;7;8;5;5;0
6417;1971;201433;0;27;85;0;234600;1;4;6;13;2;0
5831;1967;194675;1;29;93;0;272250;3;5;5;5;8;0
7101;1963;130695;1;24;24;0;179700;6;10;5;10;8;1
10176;1968;142768;1;29;44;0;62400;7;4;4;8;8;1
2326;1990;47323;0;23;15;0;12750;1;1;0;4;6;0
4385;1981;90095;1;19;82;0;7050;2;3;0;3;6;0
2929;1976;50450;0;23;27;0;20550;1;2;1;4;7;0
10686;1965;85575;2;25;72;0;3150;1;1;0;2;7;0
2546;1977;79695;1;6;7;0;10500;1;1;0;4;3;0
3283;1972;177330;1;12;57;0;136350;2;6;2;12;3;0
3138;1956;228123;0;27;84;0;251400;0;7;9;6;4;0
4994;1943;193995;0;15;53;0;260250;1;7;5;13;3;0
7966;1959;202455;2;24;48;1;178650;3;11;5;11;5;0
3112;1977;56753;1;16;2;0;3600;1;1;0;3;5;0
10872;1969;138030;1;26;65;0;177300;3;4;2;11;8;0
2181;1970;176543;0;19;45;0;192000;1;3;3;7;2;0
1867;1957;162123;0;26;42;0;200400;1;9;3;6;5;0
1518;1965;156735;2;19;29;0;112350;5;9;3;7;7;1
5734;1974;154793;2;14;83;0;13650;1;2;0;4;5;0
2878;1947;168680;1;15;93;0;62100;2;4;2;7;3;0
1458;1982;52648;1;12;40;0;6600;3;3;0;3;6;0
7007;1968;73858;2;9;47;0;9450;2;3;1;2;7;0
6200;1951;189758;1;21;50;0;135150;2;6;6;9;3;0
1403;1975;87460;2;28;40;0;5700;2;1;0;3;7;0
4827;1956;137495;1;22;3;0;68250;5;4;2;9;4;1
6250;1949;135890;1;26;62;0;116250;3;11;2;8;8;0
9291;1959;85605;1;9;25;0;2250;1;0;0;3;5;0
2478;1973;63525;1;16;48;0;5700;1;1;0;4;4;0
1139;1984;183390;0;11;56;0;226800;1;5;11;5;2;0
5138;1950;70800;1;24;68;0;6450;1;1;0;3;8;0
5393;1977;59408;1;29;64;0;6300;1;1;0;3;7;0
10413;1984;181425;0;8;67;0;163350;1;4;6;12;1;0
5015;1976;86323;1;28;94;0;24300;2;2;2;3;7;0
10868;1951;176980;0;23;82;0;190800;2;3;4;10;3;0
10676;1982;158028;0;26;3;0;175950;2;3;8;7;2;0
2495;1974;209728;1;6;24;0;122400;1;4;7;10;1;0
7842;1968;90163;2;21;54;0;11100;3;3;0;3;8;0
9955;1954;99745;1;23;20;0;20100;2;3;0;4;7;0
6663;1940;127853;0;18;96;0;23550;1;3;1;4;5;0
2162;1976;142348;1;16;19;0;84150;2;3;3;10;3;0
3434;1951;202180;0;8;60;0;200400;1;4;4;10;1;0
7919;1976;180838;0;29;2;0;313800;1;10;4;8;8;0
5626;1964;154495;0;13;13;0;69450;1;4;2;9;4;0
6428;1950;192105;0;8;37;0;169500;1;1;8;7;0;0
8514;1976;73695;1;12;59;0;3000;1;1;0;3;6;0
10448;1956;117495;1;27;55;0;56550;5;5;3;5;7;1
2109;1990;242108;0;21;60;0;231600;1;6;11;10;2;0
7530;1950;141378;2;8;48;0;20700;3;2;1;4;4;0
8925;1965;175133;1;18;38;0;151800;3;8;5;10;5;0
3009;1962;179175;0;18;8;0;264900;1;5;3;6;6;0
6355;1978;110898;2;7;19;0;6750;3;2;0;4;3;0
3517;1952;102218;2;20;32;0;24150;3;3;1;3;9;0
1158;1966;122193;1;12;27;0;21600;1;3;0;4;7;0
6203;1947;186213;0;16;58;0;260100;1;6;7;12;3;0
7165;1972;161185;1;15;59;0;123450;2;8;2;10;5;0
3595;1963;193065;1;10;29;0;170700;2;6;8;12;3;0
8537;1949;181608;0;22;60;0;214350;1;3;10;7;2;0
4331;1978;214345;0;11;41;0;205650;1;3;6;11;1;0
6281;1966;139215;1;23;27;0;147300;2;6;3;5;4;0
4338;1983;97655;1;9;28;0;6600;1;1;0;3;4;0
2452;1971;86500;2;24;8;0;47700;5;5;2;5;8;0
9507;1975;101985;1;21;18;0;65100;2;6;3;5;7;1
8360;1971;136725;2;14;76;0;29700;3;3;1;5;3;0
10311;1969;21070;1;15;0;0;53850;0;12;0;0;1;0
5117;1963;81580;0;29;32;0;86400;2;4;4;8;5;0
4867;1968;95590;2;16;2;0;13200;4;3;0;4;7;0
9289;1979;91953;1;9;16;0;9450;1;2;1;2;8;0
10913;1984;78463;1;25;56;0;4050;1;1;0;2;8;0
3032;1984;61425;1;22;97;0;28950;3;4;0;4;9;0
8524;1974;63773;1;28;15;0;15150;3;3;0;3;9;0
3334;1951;236605;0;11;35;0;331650;0;5;7;9;1;0
4470;1962;146615;1;19;3;0;21000;1;2;1;4;4;0
1406;1975;133003;2;23;49;0;62250;8;6;3;5;7;1
8619;1957;54985;1;25;4;0;3300;1;0;0;3;5;0
10821;1978;142783;2;23;45;0;39450;6;4;1;5;7;1
4552;1991;128433;0;19;37;0;58950;1;3;5;3;4;0
898;1986;58693;1;15;39;0;22050;3;3;0;4;8;0
9797;1956;145290;1;9;38;0;66450;2;3;3;8;2;0
10949;1963;182420;0;13;8;0;293700;1;5;5;8;3;0
8212;1971;99478;1;21;89;0;26100;2;3;1;4;7;0
6248;1947;229280;0;15;47;0;332550;0;9;7;11;3;0
10164;1958;236180;1;9;75;0;253650;1;5;5;5;5;0
4547;1960;34180;2;21;86;0;3750;2;1;0;3;8;0
6815;1980;241368;0;7;4;0;121350;0;7;6;8;2;0
4122;1975;198013;0;28;73;0;134250;1;6;5;4;4;0
10841;1975;141398;1;25;46;0;72600;3;4;3;8;4;0
5370;1973;81610;1;24;38;0;61950;4;7;1;6;8;0
176;1980;168765;1;12;73;0;49650;1;4;1;6;3;0
4860;1970;60515;1;22;66;0;3750;1;1;0;3;6;0
10757;1967;71050;1;12;36;0;1950;1;1;0;2;6;0
4023;1970;57448;1;28;29;0;17250;3;3;2;2;8;0
6679;1966;83198;0;7;29;0;2400;1;0;0;3;3;0
9923;1972;116058;2;16;6;0;13800;3;2;0;4;7;0
7181;1977;75920;1;14;97;0;7800;2;2;0;3;8;0
3599;1970;159210;1;26;61;0;219600;3;8;4;8;5;0
405;1964;104095;1;23;68;0;66150;4;5;5;3;8;0
6870;1959;172013;1;16;73;0;42450;1;3;1;7;2;0
832;1966;164535;1;10;90;0;112050;3;8;2;10;5;0
2002;1958;179910;0;20;81;0;280500;1;5;6;5;3;0
3657;1986;97865;1;23;1;0;24750;3;4;0;4;8;0
500;1977;242190;0;17;79;0;291150;1;7;7;9;2;0
1951;1981;86113;0;23;92;0;125850;6;11;2;8;9;0
3262;1958;170703;0;29;31;0;248250;1;2;9;13;5;0
4102;1975;93210;2;21;46;0;3450;1;0;0;3;6;0
7042;1983;91975;0;22;14;0;9900;1;2;1;2;9;0
10598;1967;69858;2;21;89;0;5550;3;2;0;3;8;0
255;1951;55658;2;9;31;1;3150;2;1;0;3;6;0
2375;1972;75653;3;28;75;0;3300;1;0;0;3;8;0
9829;1978;71468;1;11;42;0;11700;3;2;0;4;6;0
6214;1982;109538;1;21;53;0;11850;1;2;0;3;6;0
4954;1956;120488;2;11;53;0;39750;6;4;2;5;6;1
7861;1952;192568;1;11;23;0;176250;2;8;3;6;4;0
4837;1965;178305;1;23;57;0;195750;2;8;5;13;4;0
9423;1979;81913;1;10;49;0;6900;2;2;0;4;5;0
4198;1965;74180;2;22;6;0;3750;1;0;0;3;6;0
153;1953;58180;0;15;29;0;6900;1;1;0;3;4;0
9323;1949;124780;1;28;5;0;131100;4;10;5;7;8;1
10001;1985;28750;1;29;98;0;15000;4;2;1;3;9;0
3945;1947;170293;1;22;80;0;139500;2;11;8;4;6;0
3799;1955;168063;1;13;4;0;130200;3;7;2;11;5;0
8625;1976;44123;1;14;70;0;6750;3;3;0;3;8;0
3491;1975;139785;1;20;32;0;189000;4;11;6;8;7;1
983;1984;100148;1;15;82;0;62100;1;6;2;3;8;0
9119;1950;152263;1;13;27;0;58800;2;3;3;7;2;0
4786;1977;188325;2;27;94;0;166350;4;10;3;12;6;1
5872;1951;151723;1;19;23;0;95850;4;4;4;10;3;1
6568;1984;96700;1;21;97;0;11850;1;2;0;3;7;1
5628;1982;153540;0;23;25;0;249750;1;10;3;10;6;0
5631;1991;124418;0;20;92;0;103800;1;5;4;8;4;0
4974;1970;208183;3;28;98;0;208800;9;4;6;9;7;1
8416;1981;72523;1;13;19;0;6600;2;2;0;3;6;0
5454;1979;112643;1;13;80;0;7500;1;2;0;3;5;0
4095;1971;92875;1;28;80;0;70050;8;4;3;6;7;0
5474;1970;107550;1;13;79;0;33450;3;4;1;4;6;0
4268;1959;132885;1;7;50;0;23700;1;3;1;4;4;0
10701;1973;163270;0;16;60;0;181650;1;7;8;12;4;0
3507;1970;191168;1;29;44;0;236250;2;2;5;5;6;0
2079;1947;202610;0;12;0;0;181200;1;5;6;10;1;0
626;1951;82178;2;22;28;0;6450;1;1;0;3;4;0
4426;1975;139503;2;16;35;0;79050;6;7;2;6;7;1
2591;1959;190800;1;6;49;0;139800;2;6;3;4;2;0
10509;1955;92318;2;7;46;0;10650;2;3;0;3;8;0
6382;1953;121985;2;6;97;0;8100;1;1;0;3;4;0
6673;1965;58695;0;22;51;0;19350;1;3;0;3;8;0
7441;1973;177820;1;27;80;0;242250;3;2;10;12;7;0
1071;1976;175448;1;18;10;0;155100;3;7;3;13;5;0
10061;1950;148655;1;24;29;0;163200;2;9;2;12;7;0
7187;1969;;2;20;52;0;108150;7;4;10;4;3;0
8775;1969;95903;1;12;74;0;20550;3;3;1;3;7;0
1612;1981;;1;19;82;0;7050;2;3;0;3;6;0
2345;1982;175095;0;14;54;0;186600;1;4;4;8;2;0
322;1978;106385;2;24;93;0;6150;2;2;0;3;4;0
10897;1974;168613;1;29;63;0;176100;5;9;6;12;6;1
123;1951;167615;1;24;92;0;148950;2;4;5;4;2;0
6103;1948;105480;0;16;40;0;15000;1;2;1;3;4;0
7899;1952;194025;1;26;70;0;252000;2;4;7;4;7;0
10500;1984;79403;1;9;96;0;14700;2;3;0;4;5;0
1655;1979;85875;1;15;81;0;7200;1;1;0;3;7;0
2406;1949;136478;1;17;63;0;77850;3;6;2;8;5;0
2712;1956;179665;1;12;85;0;107250;1;6;3;10;3;0
5517;1969;63233;1;16;51;0;5550;1;1;1;2;8;0
10643;1987;105000;0;24;23;0;97950;2;5;2;11;5;0
2254;1983;173800;0;18;95;0;218250;1;9;6;5;5;0
10281;1970;161783;1;11;11;0;90300;2;5;5;7;4;0
6958;1977;69723;1;18;42;0;3900;1;1;1;2;6;0
954;1960;55308;0;9;77;0;15300;1;2;1;3;5;0
5079;1971;;2;22;82;0;14550;4;2;1;3;8;0
10339;1954;;1;19;83;0;31050;2;4;1;4;6;0
4643;1973;69508;1;29;40;0;26400;2;3;0;4;8;0
3117;1955;;1;15;95;0;67500;3;6;1;5;7;0
6497;1960;129128;1;26;32;0;64950;4;6;2;5;8;1
5396;1988;171218;0;24;48;0;204900;1;9;7;13;4;0
5250;1943;;0;14;75;0;234600;1;5;5;11;1;0
1052;1969;141990;1;23;24;0;150150;3;8;9;7;7;0
2802;1992;217500;0;25;61;0;144150;1;4;6;7;2;0
6343;1959;199558;1;9;6;0;227700;1;6;9;7;2;0
6507;1980;77070;1;15;16;0;8400;2;1;1;4;3;0
7901;1971;85273;1;14;39;0;3300;1;0;0;3;4;0
4865;1974;133418;2;16;2;0;60000;7;5;1;8;7;1
2686;1969;55975;0;15;49;0;3900;1;1;0;2;7;0
3107;1976;178305;1;8;31;0;52500;1;4;1;7;2;0
7734;1993;198110;0;25;58;0;182400;1;4;10;7;1;0
1146;1949;124780;1;28;5;0;131100;4;10;5;7;8;1
11031;1950;121748;2;20;90;0;6000;1;1;0;3;5;0
7428;1975;200360;0;15;47;0;205050;1;3;7;8;1;0
975;1956;135630;2;19;25;0;39600;5;4;1;5;6;1
1103;1976;204823;1;27;60;0;307950;2;4;4;10;6;0
3422;1975;190170;1;25;67;0;206400;1;2;3;4;6;0
1055;1976;133010;2;10;40;0;6750;1;1;0;3;4;0
6544;1949;169778;1;7;63;0;146400;3;6;7;11;3;0
1241;1984;36990;1;28;1;0;7650;2;1;0;3;9;0
2909;1974;195320;1;11;89;0;189600;2;8;4;6;3;0
5802;1972;35470;0;22;40;0;11250;1;2;0;4;6;0
1407;1986;51063;1;26;5;0;8550;2;2;0;3;7;0
6183;1962;146615;1;19;3;0;21000;1;2;1;4;4;0
340;1970;182418;1;25;1;0;74550;2;7;2;8;5;0
5991;1949;120375;1;19;24;0;39900;3;5;1;4;7;0
3104;1961;205830;0;28;89;0;300900;1;5;3;12;2;0
9729;1955;145688;2;19;48;0;92250;6;8;2;7;7;1
1008;1981;112383;0;25;31;0;153150;1;7;3;13;6;0
11091;1953;86468;2;8;68;0;3300;2;1;0;3;4;0
3969;1974;107545;1;14;46;0;19950;1;2;2;2;5;0
1916;1954;114340;1;18;92;0;65550;5;7;1;6;7;1
9907;1969;166190;1;13;80;0;151950;2;6;8;10;4;0
87;1981;69333;1;16;16;0;8550;2;2;0;3;7;0
8659;1952;174513;1;11;50;0;155700;2;6;8;11;2;0
6262;1962;180543;0;21;93;0;235950;1;3;10;8;2;0
6147;1971;64545;1;27;51;0;4200;1;0;1;2;7;0
8832;1976;93773;1;28;24;0;18450;2;3;0;4;7;0
10067;1976;62940;2;17;79;0;1950;1;1;0;2;7;0
7532;1980;108965;1;28;26;0;19800;3;3;0;4;8;0
4915;1956;133075;1;29;86;0;109800;4;5;2;12;5;1
2115;1957;125290;2;6;68;0;9900;2;1;0;4;5;0
2088;1972;212265;0;15;98;0;244650;1;5;6;12;2;0
2493;1966;153215;1;17;34;0;91200;2;7;1;8;5;0
6292;1986;205833;0;21;60;0;273300;1;4;3;10;2;0
1631;1965;163050;0;28;3;0;192300;4;8;4;7;6;0
10104;1974;83975;3;14;65;0;1200;1;1;0;2;7;0
3006;1976;77480;1;21;83;0;6450;1;1;0;3;7;0
3919;1976;180773;0;22;64;0;289650;1;5;6;8;3;0
11181;1949;392310;0;16;85;0;1200;0;0;0;0;0;0
642;1980;40013;1;29;69;0;15450;3;2;1;2;8;0
4369;1957;163718;0;12;48;0;175350;3;3;5;6;2;0
10127;1965;146730;1;9;21;0;59250;1;8;2;4;7;0
271;1969;101475;2;15;30;0;38700;5;3;4;3;6;0
4973;1970;51468;1;8;39;0;3750;1;1;1;2;7;0
2948;1954;156593;1;10;76;0;27750;1;2;2;5;2;0
2715;1966;73588;2;29;11;0;27000;4;3;2;2;9;0
10432;1974;48365;1;11;26;0;3300;1;1;0;3;8;0
9216;1971;89470;2;11;34;0;6600;2;2;0;3;6;0
7124;1968;92493;2;23;72;0;14100;5;2;1;4;5;0
9727;1957;58848;0;10;13;0;12150;1;2;0;4;6;0
5136;1973;163333;1;12;58;0;119700;7;9;4;8;6;1
9790;1957;196248;0;13;12;0;200100;1;11;3;4;4;0
1818;1971;74330;1;9;23;0;5700;1;2;0;2;9;0
1100;1960;103188;3;9;33;0;9150;4;3;1;3;5;0
7873;1973;158790;2;18;30;0;45000;4;4;1;7;5;1
10609;1962;106923;1;15;15;0;13200;2;1;1;4;4;0
6950;1958;123930;2;13;25;0;8100;2;2;0;3;7;0
7233;1972;173023;0;28;4;0;267300;2;5;3;6;4;0
9481;1976;42870;1;11;80;0;10200;4;3;1;3;8;0
7699;1969;101475;2;15;30;0;38700;5;3;4;3;6;0
2711;1976;76400;1;18;6;0;4650;1;1;0;3;7;0
8933;1983;80365;1;8;16;0;9900;2;2;0;4;6;0
8726;1964;104283;2;8;57;0;26100;5;3;1;4;6;0
1515;1975;85440;1;11;9;0;4200;1;1;0;3;3;0
5186;1955;146205;1;10;59;0;109650;2;7;4;9;6;0
10157;1965;149215;1;11;78;0;41100;1;4;1;6;4;0
5667;1964;152240;1;27;90;0;255150;3;9;10;4;6;0
902;1980;157485;1;10;74;0;46800;1;6;2;4;6;0
977;1957;118300;1;17;10;0;62100;6;5;1;8;6;1
7313;1949;187148;0;19;63;0;234750;1;6;5;11;3;0
7600;1992;38133;1;14;13;0;4350;2;1;0;3;7;0
9706;1974;78900;1;19;98;0;14100;2;2;1;3;8;0
2429;1954;180178;1;23;4;0;200700;3;5;4;8;2;0
3520;1990;227930;0;21;94;0;163800;0;4;3;7;3;0
10394;1984;225000;0;12;91;0;221850;1;4;8;5;1;0
4548;1981;104918;2;13;66;0;8100;1;1;0;3;4;0
9362;1965;173158;1;10;14;0;85200;1;9;1;7;6;0
3968;1970;164265;0;18;77;0;179850;1;11;3;12;7;0
4084;1975;152335;1;12;41;0;130950;2;6;4;11;4;0
6721;1951;179913;1;17;21;0;181950;3;6;3;5;3;0
2829;1955;163025;1;10;25;0;109650;2;9;3;8;6;0
1772;1975;197935;0;24;2;0;306450;1;5;6;7;2;0
1544;1967;203450;0;25;51;0;283950;1;4;2;10;2;0
492;1973;121080;1;27;3;0;63600;5;7;1;6;8;1
4377;1971;132285;1;24;32;0;86250;2;7;3;3;7;1
